subnet,count,variance,range,min_diff,max_diff,variance_diff,95th_diff,5th_diff,mean_diff,variance_diff_p,max_diff_p,min_diff_p,95th_diff_p,5th_diff_p,mean_diff_p,count_type_1_or_3,variance_type_1_or_3,range_type_1_or_3,min_diff_type_1_or_3,max_diff_type_1_or_3,variance_diff_type_1_or_3,95th_diff_type_1_or_3,5th_diff_type_1_or_3,mean_diff_type_1_or_3,variance_diff_p_type_1_or_3,max_diff_p_type_1_or_3,min_diff_p_type_1_or_3,95th_diff_p_type_1_or_3,5th_diff_p_type_1_or_3,mean_diff_p_type_1_or_3,iid_macderived_ratio,iid_really_macderived_ratio,iid_lowbyte_ratio,iid_embeddedipv4_32_ratio,iid_embeddedipv4_64_ratio,iid_pattern_bytes_ratio,iid_random_ratio,iid_really_macderived_over_total_ratio
2a02:1210:2ed3::/48,107,98734.57157830377,3073.0,3.0,3073.0,98734.57157830377,519.7,26.799999999999997,128.7663551401869,62790.04058361391,2507.54,0.0,43.717999999999996,0.24000000000000482,31.00888888888889,84,123423.05598072556,3070.0,2.0,3070.0,123423.05598072556,541.6499999999999,30.45,147.0595238095238,44857.52967474734,2080.809999999996,0.0,46.43999999999992,0.25700000000000106,30.993333333333336,0.0,0.7619047619047619,0.40186915887850466,0.0,0.0,0.0,0.0,1.0
2001:a61:3499::/48,54,22870.037037037036,581.0,7.0,581.0,22870.037037037036,548.7499999999999,33.0,121.0,363.4737460055099,153.7000000000003,0.0,18.331999999999887,0.5300000000000011,5.831212121212121,54,22870.037037037036,581.0,7.0,581.0,22870.037037037036,548.7499999999999,33.0,121.0,363.4737460055099,153.7000000000003,0.0,18.331999999999887,0.5300000000000011,5.831212121212121,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2601:282:1f31::/48,56362,921.5944561636819,942.0,1.0,942.0,921.5944561636819,121.0,45.0,76.6431993186899,6526.031128578716,809.0,0.0,3.0,1.0,9.313131313131313,56362,921.5944561636819,942.0,1.0,942.0,921.5944561636819,121.0,45.0,76.6431993186899,6526.031128578716,809.0,0.0,3.0,1.0,9.313131313131313,0.0,0.0,0.9999290301976509,0.0,0.0,0.0,7.096980234910045e-05,
2600:1700:1f70::/48,143,1693.5850163822192,287.0,3.0,287.0,1693.5850163822195,128.0,29.6,67.95104895104895,96.45717963473038,87.91999999999905,0.0,4.303999999999951,0.4199999999999996,2.8559595959595963,1,,,,,,,,,,,,,,,,,1.0,,,,,
2a04:9546:196b::/48,108,11581.992455418373,545.0,0.0,545.0,11581.992455418373,363.4499999999997,39.0,95.62962962962963,160.14159357208433,67.8199999999996,0.0,37.73000000000023,0.22700000000000245,5.49939393939394,108,11581.992455418373,545.0,0.0,545.0,11581.992455418373,363.4499999999997,39.0,95.62962962962963,160.14159357208433,67.8199999999996,0.0,37.73000000000023,0.22700000000000245,5.49939393939394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a04:9546:1934::/48,10,14867.85,417.0,9.0,417.0,14867.85,331.9499999999998,14.949999999999998,106.5,26.304379430670345,17.010000000000275,0.0,17.00999999999999,0.09000000000000127,4.203939393939394,10,14867.85,417.0,9.0,417.0,14867.85,331.9499999999998,14.949999999999998,106.5,26.304379430670345,17.010000000000275,0.0,17.00999999999999,0.09000000000000127,4.203939393939394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a01:cb08:88e8::/48,152,22571.890408587245,579.0,3.0,579.0,22571.890408587245,514.25,50.0,138.93421052631578,125.29014563819966,60.21999999999997,0.0,22.231000000000225,0.33700000000000185,5.792424242424243,152,22571.890408587245,579.0,3.0,579.0,22571.890408587245,514.25,50.0,138.93421052631578,125.29014563819966,60.21999999999997,0.0,22.231000000000225,0.33700000000000185,5.792424242424243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a02:1210:8c0f::/48,255,86886.16602845067,3095.0,1.0,3095.0,86886.16602845067,506.7999999999999,25.1,128.14901960784314,64197.65010321395,2536.8599999999997,0.0,39.28800000000012,0.2959999999999979,31.242424242424242,230,95523.01400756146,3094.0,1.0,3094.0,95523.01400756146,511.09999999999997,24.35,135.53478260869565,64086.24368705234,2534.6099999999997,0.0,35.934999999999796,0.27999999999999964,31.242424242424242,0.0,0.9565217391304348,0.13725490196078433,0.0,0.0,0.0,0.0,1.0
2a01:cb1c:f12::/48,203,20156.425635176773,561.0,17.0,561.0,20156.42563517677,501.79999999999995,57.3,141.94581280788177,129.77528750127559,68.72000000000003,0.0,25.64800000000008,0.4339999999999989,5.484646464646465,203,20156.425635176773,561.0,17.0,561.0,20156.42563517677,501.79999999999995,57.3,141.94581280788177,129.77528750127559,68.72000000000003,0.0,25.64800000000008,0.4339999999999989,5.484646464646465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a02:a58:9416::/48,156,128650.47386587769,3033.0,5.0,3033.0,128650.47386587769,551.0,45.25,172.1153846153846,30283.525978471716,1350.8000000000277,0.0,37.88499999999885,0.5,30.574747474747472,156,128650.47386587769,3033.0,5.0,3033.0,128650.47386587769,551.0,45.25,172.1153846153846,30283.525978471716,1350.8000000000277,0.0,37.88499999999885,0.5,30.574747474747472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
