subnet,count,variance,range,min_diff,max_diff,variance_diff,95th_diff,5th_diff,mean_diff,variance_diff_p,max_diff_p,min_diff_p,95th_diff_p,5th_diff_p,mean_diff_p,count_type_1_or_3,variance_type_1_or_3,range_type_1_or_3,min_diff_type_1_or_3,max_diff_type_1_or_3,variance_diff_type_1_or_3,95th_diff_type_1_or_3,5th_diff_type_1_or_3,mean_diff_type_1_or_3,variance_diff_p_type_1_or_3,max_diff_p_type_1_or_3,min_diff_p_type_1_or_3,95th_diff_p_type_1_or_3,5th_diff_p_type_1_or_3,mean_diff_p_type_1_or_3,iid_macderived_ratio,iid_really_macderived_ratio,iid_lowbyte_ratio,iid_embeddedipv4_32_ratio,iid_embeddedipv4_64_ratio,iid_pattern_bytes_ratio,iid_random_ratio,iid_really_macderived_over_total_ratio
2001:a61:351b::/48,20,24608.559999999994,478.0,18.0,478.0,24608.559999999994,443.8,39.6,171.8,44.42051431486562,29.640000000000214,0.0,17.327999999999996,0.9499999999999957,4.7937373737373745,20,24608.559999999994,478.0,18.0,478.0,24608.559999999994,443.8,39.6,171.8,44.42051431486562,29.640000000000214,0.0,17.327999999999996,0.9499999999999957,4.7937373737373745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a02:5d8:195::/48,77,15467.936245572611,512.0,6.0,512.0,15467.936245572611,463.00000000000006,23.0,110.45454545454545,162.77184679114458,84.36000000000053,0.0,30.483999999999906,0.4679999999999971,5.125656565656565,73,15884.654156502158,506.0,2.0,506.0,15884.654156502158,459.9999999999999,20.0,108.68493150684931,154.6809538618513,76.32000000000065,0.0,28.728000000000378,0.3080000000000005,5.096565656565657,0.0,1.0,0.05194805194805195,0.0,0.0,0.0,0.0,1.0
2a04:9546:1935::/48,10,12590.810000000001,401.0,2.0,401.0,12590.810000000001,285.7999999999997,6.899999999999999,95.7,46.075168982756885,23.04000000000042,0.1799999999999926,23.039999999999964,0.18000000000000013,4.048686868686868,10,12590.810000000001,401.0,2.0,401.0,12590.810000000001,285.7999999999997,6.899999999999999,95.7,46.075168982756885,23.04000000000042,0.1799999999999926,23.039999999999964,0.18000000000000013,4.048686868686868,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a04:9546:1c5c::/48,18,23105.728395061727,479.0,6.0,479.0,23105.728395061727,412.6999999999999,19.95,154.22222222222223,24.52803571064181,15.980000000000132,0.1700000000000017,13.532000000000128,0.8499999999999943,4.8280808080808075,18,23105.728395061727,479.0,6.0,479.0,23105.728395061727,412.6999999999999,19.95,154.22222222222223,24.52803571064181,15.980000000000132,0.1700000000000017,13.532000000000128,0.8499999999999943,4.8280808080808075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a01:4f8:1c1b::/48,29083,17064.215843555336,3340.0,52.0,3340.0,17064.215843555336,195.0,98.0,143.56565691297322,96551.77843232323,3109.0,0.819999999999709,3.1999999999999886,1.0,33.0,52,854817.7869822484,3253.0,12.0,3253.0,854817.7869822484,3225.0,3101.65,2857.4615384615386,38388.00395924902,1526.9399999999994,0.0,13.56599999999973,0.5099999999997635,32.79676767676768,0.057692307692307696,0.0,0.9991060069456383,0.038461538461538464,0.19230769230769232,0.019230769230769232,0.19230769230769232,
2a03:c100:f106::/48,87,2110677.44536927,3097.0,3.0,3097.0,2110677.44536927,3077.7,65.3,1700.5057471264367,30422.925589552106,1382.4400000000055,0.0,37.08199999999955,0.9540000000000418,31.256767676767677,80,2036040.3693749998,3097.0,3.0,3097.0,2036040.3693749993,3078.1,79.25,1844.925,31428.89053512906,1500.1699999999985,0.0,35.71999999999993,0.7970000000001249,31.25888888888889,0.0,0.6375,0.41379310344827586,0.0,0.0,0.0,0.0,1.0
2a03:c100:fb33::/48,127,732261.9587079174,3117.0,5.0,3117.0,732261.9587079174,3050.4999999999995,46.9,441.34645669291336,34480.160985940645,1662.240000000027,0.0,24.683999999999823,1.024000000000001,31.431717171717175,124,746746.4866675338,3117.0,5.0,3117.0,746746.4866675338,3054.25,46.45,450.0725806451613,54438.56566258619,2333.520000000017,0.00999999999999801,24.223000000000066,0.9780000000000022,31.4320202020202,0.0,0.16129032258064516,0.84251968503937,0.0,0.0,0.0,0.0,1.0
2a04:9546:1931::/48,69,24380.514177693767,499.0,7.0,499.0,24380.514177693767,454.59999999999997,46.2,181.08695652173913,34.47704813794511,27.19999999999999,0.0,18.367999999999906,0.6799999999999997,4.9923232323232325,69,24380.514177693767,499.0,7.0,499.0,24380.514177693767,454.59999999999997,46.2,181.08695652173913,34.47704813794511,27.19999999999999,0.0,18.367999999999906,0.6799999999999997,4.9923232323232325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a00:1e:f381::/48,141,21584.14707509684,513.0,2.0,513.0,21584.147075096826,427.0,18.0,141.56028368794327,96.18802163044582,54.7999999999997,0.0,20.82000000000008,0.6000000000000014,5.161616161616162,137,21547.879269007408,513.0,2.0,513.0,21547.879269007408,427.0,18.799999999999997,140.27737226277372,88.54529031731414,47.67999999999978,0.0,23.16400000000009,0.6960000000000086,5.161616161616162,0.0,0.014598540145985401,0.9858156028368794,0.0,0.0,0.0,0.0,
2a02:587:a560::/48,12,1708.7430555555559,143.0,5.0,143.0,1708.7430555555557,124.84999999999998,12.149999999999999,51.416666666666664,1.2595674523007863,3.630000000000038,0.3299999999999983,3.630000000000024,0.5500000000000003,1.438888888888889,1,,,,,,,,,,,,,,,,,1.0,,,,,
2001:8a0:7fd9::/48,161,22562.677751629948,535.0,7.0,535.0,22562.677751629948,486.0,50.0,161.8447204968944,79.50016528925624,41.60000000000048,0.0,25.06000000000022,0.5999999999999943,5.260606060606062,133,24929.4362598225,535.0,19.0,535.0,24929.4362598225,498.59999999999997,57.6,181.45864661654136,69.99830482603811,42.239999999999895,0.0,24.00400000000003,0.7759999999999976,5.20888888888889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
2a04:9546:1c72::/48,37,11000.616508400293,447.0,27.0,447.0,11000.616508400295,302.9999999999993,43.0,118.24324324324324,82.94144940312268,55.800000000001035,0.0,19.079999999999984,0.35999999999999943,4.416969696969697,37,11000.616508400293,447.0,27.0,447.0,11000.616508400295,302.9999999999993,43.0,118.24324324324324,82.94144940312268,55.800000000001035,0.0,19.079999999999984,0.35999999999999943,4.416969696969697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a04:9546:19be::/48,35,20803.244081632653,478.0,4.0,478.0,20803.244081632653,440.79999999999995,25.299999999999997,155.11428571428573,57.50104095500478,42.84000000000037,0.0,15.540000000000015,0.3400000000000034,4.8145454545454545,35,20803.244081632653,478.0,4.0,478.0,20803.244081632653,440.79999999999995,25.299999999999997,155.11428571428573,57.50104095500478,42.84000000000037,0.0,15.540000000000015,0.3400000000000034,4.8145454545454545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a02:1210:1881::/48,57,308396.7633117884,3073.0,2.0,3073.0,308396.7633117884,471.39999999999986,25.4,217.28070175438597,26929.65135573896,1407.839999999988,0.0,33.4320000000001,0.5119999999999932,31.02909090909091,46,372908.1928166351,3073.0,2.0,3073.0,372908.1928166351,486.25,28.75,259.2608695652174,22634.960231609133,1131.300000000007,0.0,32.28000000000001,0.45000000000000284,31.03131313131313,0.0,0.782608695652174,0.3684210526315789,0.0,0.0,0.0,0.0,1.0
2a02:2f09:960f::/48,51,176908.50365244137,3025.0,1.0,3025.0,176908.50365244137,474.0,38.5,219.07843137254903,31080.98229772472,1257.5,0.0,23.5,1.0,30.550505050505052,50,180199.48160000003,3025.0,1.0,3025.0,180199.48159999997,474.79999999999995,37.75,221.28,29845.762819834952,1232.3500000000051,0.0,22.903999999999943,0.980000000000004,30.550606060606064,0.0,0.02,0.0196078431372549,0.98,0.0,0.0,0.0,
2a04:9546:1912::/48,98,19253.85547688462,507.0,11.0,507.0,19253.85547688462,449.45,41.55,150.0408163265306,84.41410941740646,52.909999999999854,0.11999999999997613,23.489999999999956,0.636000000000007,5.013434343434343,98,19253.85547688462,507.0,11.0,507.0,19253.85547688462,449.45,41.55,150.0408163265306,84.41410941740646,52.909999999999854,0.11999999999997613,23.489999999999956,0.636000000000007,5.013434343434343,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a01:cb08:378::/48,59,26087.744326343007,506.0,12.0,506.0,26087.744326343007,472.4999999999999,40.099999999999994,167.864406779661,71.72607611468219,45.82000000000039,0.0,23.59000000000001,0.5799999999999983,5.040808080808081,59,26087.744326343007,506.0,12.0,506.0,26087.744326343007,472.4999999999999,40.099999999999994,167.864406779661,71.72607611468219,45.82000000000039,0.0,23.59000000000001,0.5799999999999983,5.040808080808081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2001:a61:4ed::/48,13,22916.094674556218,477.0,6.0,477.0,22916.094674556218,455.4,10.0,124.46153846153847,81.9545153351699,35.16000000000031,0.11999999999999922,35.15999999999977,0.6000000000000012,4.810909090909091,13,22916.094674556218,477.0,6.0,477.0,22916.094674556218,455.4,10.0,124.46153846153847,81.9545153351699,35.16000000000031,0.11999999999999922,35.15999999999977,0.6000000000000012,4.810909090909091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a02:1210:427c::/48,189,192902.35934044395,3109.0,5.0,3109.0,192902.35934044397,384.79999999999967,31.0,151.02116402116403,42380.11405921786,1957.9199999999769,0.0,44.131999999998754,0.8040000000000019,31.353535353535353,46,690912.3478260869,3097.0,4.0,3097.0,690912.3478260869,3059.75,31.25,412.0,24120.830517804367,1139.400000000007,0.0,27.1350000000001,0.9700000000000102,31.264646464646464,0.0,0.8043478260869565,0.7936507936507936,0.0,0.0,0.0,0.043478260869565216,1.0
2a03:c100:f706::/48,224,1972947.3545918353,3116.0,2.0,3116.0,1972947.3545918348,3093.0,66.0,1962.642857142857,40488.22143264947,1986.0099999999932,0.0,45.669999999999916,1.0,31.434343434343436,215,1928557.0743969707,3116.0,2.0,3116.0,1928557.0743969707,3093.0,74.0,2027.7953488372093,61540.68666699308,2483.68,0.0,25.683999999999923,0.9420000000000328,31.434343434343436,0.0,0.6837209302325581,0.34375,0.0,0.0,0.0,0.0,1.0
2a02:6d40:30e5::/48,48,20410.69748263889,476.0,9.0,476.0,20410.697482638894,449.34999999999997,35.15,152.60416666666666,37.94644103662889,38.53999999999991,0.0,13.535000000000059,0.9399999999999956,4.765353535353535,48,20410.69748263889,476.0,9.0,476.0,20410.697482638894,449.34999999999997,35.15,152.60416666666666,37.94644103662889,38.53999999999991,0.0,13.535000000000059,0.9399999999999956,4.765353535353535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
2a00:1f:402::/48,141,22935.060610633267,522.0,2.0,522.0,22935.060610633267,449.0,45.0,169.05673758865248,58.67634731149873,38.39999999999981,0.0,22.199999999999722,0.6000000000000163,5.24040404040404,139,22978.23942860101,522.0,2.0,522.0,22978.239428601006,451.39999999999986,47.099999999999994,171.07194244604315,52.395267666564656,31.859999999999786,0.0,21.629999999999924,0.7480000000000032,5.241010101010101,0.0,0.007194244604316547,0.9929078014184397,0.0,0.0,0.0,0.0,
2a03:c100:f903::/48,207,2105009.637937874,3119.0,0.0,3119.0,2105009.637937874,3085.0,56.8,1439.8454106280194,35717.014112028795,1750.3599999999717,0.0,31.943999999999974,1.0600000000000023,31.483636363636364,192,2119043.984375,3119.0,2.0,3119.0,2119043.984375,3085.9,57.65,1544.125,61346.52503295583,2480.8,0.0,34.50999999999996,1.0,31.466464646464644,0.0,0.515625,0.5217391304347826,0.0,0.0,0.0,0.0,1.0
2a02:6d40:2106::/48,53,26309.458882164465,533.0,14.0,533.0,26309.45888216447,499.2,39.8,172.11320754716982,60.53317465564751,35.36000000000024,0.0,24.087999999999923,0.7520000000000023,5.3103030303030305,52,26670.062130177506,533.0,14.0,533.0,26670.062130177506,499.34999999999997,39.65,173.76923076923077,56.5450606876849,34.67999999999989,0.0,23.70899999999989,0.9810000000000088,5.311717171717172,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
2a03:c100:f600::/48,250,1839703.0675999997,3120.0,10.0,3120.0,1839703.0675999997,3103.1,79.7,2121.58,40226.768453954006,1923.010000000013,0.0,39.368999999999836,1.02100000000014,31.328383838383836,228,1593303.3408741162,3120.0,18.0,3120.0,1593303.3408741162,3104.0,98.74999999999996,2313.7017543859647,63054.68917853288,2514.27,0.0,38.87199999999985,0.9969999999999345,31.32050505050505,0.0,0.7543859649122807,0.312,0.0,0.0,0.0,0.0,1.0
2a03:c100:f104::/48,88,1995358.584581612,3117.0,5.0,3117.0,1995358.584581612,3094.65,66.1,1876.3295454545455,34133.30636179955,1668.4799999999864,0.0,32.85,0.8549999999999727,31.44090909090909,84,1929374.7804705221,3117.0,5.0,3117.0,1929374.7804705221,3094.85,76.0,1961.8690476190477,30752.082382328328,1347.4499999999978,0.0,40.40100000000004,0.8299999999999272,31.442929292929293,0.0,0.6190476190476191,0.4090909090909091,0.0,0.0,0.0,0.0,1.0
2a02:6d40:30e7::/48,52,27192.710059171604,520.0,5.0,520.0,27192.710059171604,482.45,47.199999999999996,175.46153846153845,46.04110268339962,35.18999999999983,0.0,20.78099999999999,0.509999999999998,5.226767676767677,51,27144.98116109189,520.0,15.0,520.0,27144.98116109189,482.5,54.0,178.80392156862746,50.289460259157245,34.5,0.0,21.0,0.5,5.1767676767676765,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
2a03:c100:fb06::/48,234,2131416.541091388,3138.0,2.0,3138.0,2131416.541091388,3103.7,67.0,1678.5897435897436,61559.58932655852,2485.82,0.0,36.18600000000001,1.3299999999999272,31.623131313131314,217,2088414.446983372,3138.0,12.0,3138.0,2088414.4469833726,3105.4,67.8,1802.004608294931,61519.19387458426,2484.92,0.0,38.75600000000004,1.1199999999999704,31.564040404040405,0.0,0.6036866359447005,0.44017094017094016,0.0,0.0,0.0,0.0,1.0
2a03:c100:f102::/48,50,2057410.77,3109.0,23.0,3109.0,2057410.77,3101.75,63.55,1883.5,25002.690824201636,1217.650000000005,0.4899999999997817,58.60200000000019,0.7579999999999927,31.29020202020202,48,1998801.8745659718,3109.0,23.0,3109.0,1998801.874565972,3102.25,72.6,1959.4791666666667,23759.24875426999,1167.949999999997,0.4699999999997999,56.44900000000003,0.8410000000003037,31.294848484848487,0.0,0.625,0.4,0.0,0.0,0.0,0.0,1.0
2001:8a0:7fd7::/48,210,61183.55031746034,3037.0,7.0,3037.0,61183.550317460315,492.2499999999998,42.0,164.76666666666668,62743.96625989187,2508.7200000000003,0.0,27.325000000000035,0.9290000000000006,30.583131313131318,173,71457.04547428915,3037.0,7.0,3037.0,71457.04547428915,507.20000000000005,47.0,186.08092485549133,62610.63916253443,2506.04,0.0,19.504000000000037,0.7759999999999976,30.56969696969697,0.0,0.005780346820809248,0.9952380952380953,0.0,0.0,0.0,0.0,
2a03:c100:f10e::/48,59,160785.41338695775,3064.0,14.0,3064.0,160785.41338695778,472.69999999999993,58.89999999999999,218.10169491525423,32980.28779463317,1480.1599999999958,0.0,24.11999999999955,0.4680000000000021,30.86747474747475,58,163167.66854934607,3064.0,14.0,3064.0,163167.66854934607,473.05,57.849999999999994,220.67241379310346,32771.656951290686,1454.6400000000008,0.0,24.353999999999722,0.5549999999999939,30.86888888888889,0.0,0.05172413793103448,0.9491525423728814,0.0,0.0,0.0,0.0,
2a01:4f8:120::/48,495,1549252.7384389346,3289.0,6.0,3289.0,1549252.7384389346,3221.3,115.1,2514.478787878788,76101.03305230071,2760.559999999998,0.0,16.368000000000016,1.0419999999999618,33.05111111111111,404,274253.6115760709,3282.0,16.0,3282.0,274253.6115760709,3217.0,3090.0,3053.8143564356437,66912.97661263132,2566.52,0.0,25.8379999999996,1.0,32.56292929292929,0.0,0.0024752475247524753,0.9717171717171718,0.0,0.017326732673267328,0.012376237623762377,0.0024752475247524753,
2a03:c100:f710::/48,21,28509.950113378687,472.0,4.0,472.0,28509.95011337869,444.0,10.0,164.38095238095238,32.297357412508916,22.200000000000102,0.0,16.260000000000026,0.5399999999999996,4.759595959595959,21,28509.950113378687,472.0,4.0,472.0,28509.95011337869,444.0,10.0,164.38095238095238,32.297357412508916,22.200000000000102,0.0,16.260000000000026,0.5399999999999996,4.759595959595959,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
2a04:9546:191f::/48,56,21726.193877551017,501.0,7.0,501.0,21726.193877551028,468.0,33.0,152.64285714285714,53.3170283644528,32.45000000000027,0.0,24.32499999999996,0.5500000000000081,5.021717171717172,56,21726.193877551017,501.0,7.0,501.0,21726.193877551028,468.0,33.0,152.64285714285714,53.3170283644528,32.45000000000027,0.0,24.32499999999996,0.5500000000000081,5.021717171717172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a04:9546:1963::/48,14,10455.693877551023,365.0,8.0,365.0,10455.693877551023,298.04999999999995,14.65,89.14285714285714,23.350524150596904,15.470000000000113,0.38999999999999346,15.469999999999931,0.5200000000000031,3.6763636363636367,14,10455.693877551023,365.0,8.0,365.0,10455.693877551023,298.04999999999995,14.65,89.14285714285714,23.350524150596904,15.470000000000113,0.38999999999999346,15.469999999999931,0.5200000000000031,3.6763636363636367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a03:c100:fa02::/48,270,1107166.16654321,3131.0,3.0,3131.0,1107166.16654321,3083.5,46.0,592.8777777777777,33732.85763287442,1636.9800000000141,0.0,23.877999999999933,1.0,31.568787878787877,242,1199708.1795130114,3131.0,11.0,3131.0,1199708.1795130114,3089.9,47.3,653.4338842975206,57085.6682275685,2393.4599999999973,0.0,23.854999999999773,0.9910000000000018,31.506868686868685,0.0,0.19421487603305784,0.825925925925926,0.0,0.0,0.0,0.0,1.0
2a03:c100:fb07::/48,236,2120046.4880063212,3170.0,18.0,3170.0,2120046.4880063212,3115.5,78.25,1710.0593220338983,61195.14051321297,2476.5,0.0,27.434999999999867,1.349999999999909,31.76717171717172,221,2072205.5301488515,3170.0,18.0,3170.0,2072205.5301488515,3117.0,81.0,1820.4298642533936,31780.074008774467,1502.9999999999861,0.0,40.99999999999999,1.1999999999999376,31.72525252525253,0.0,0.5927601809954751,0.4449152542372881,0.0,0.0,0.0,0.0,1.0
2a03:c100:fb04::/48,244,1921229.1984009673,3153.0,7.0,3153.0,1921229.1984009673,3105.0,66.44999999999999,1176.450819672131,61995.27798392003,2495.19,0.0,29.332000000000004,1.274000000000103,31.68828282828283,234,1952961.0382789094,3153.0,15.0,3153.0,1952961.0382789094,3105.0,65.94999999999999,1221.8034188034187,62019.56420773393,2495.6000000000004,0.23000000000000398,28.89999999999996,1.3300000000000083,31.666767676767673,0.0,0.37606837606837606,0.639344262295082,0.0,0.0,0.0,0.0,1.0
2a02:6d40:36c7::/48,31,306363.0822060354,3181.0,6.0,3181.0,306363.0822060354,441.5,39.0,220.58064516129033,19786.117706356552,810.9000000000019,0.0,27.000000000000057,0.6000000000000003,32.11313131313132,29,325174.18073721754,3181.0,20.0,3181.0,325174.18073721754,448.79999999999984,42.2,232.48275862068965,18364.370283522087,756.8400000000033,0.0,25.200000000000102,0.5599999999999987,32.074747474747475,0.0,0.0,0.967741935483871,0.0,0.034482758620689655,0.0,0.0,
2a04:9546:190a::/48,88,23646.102143595042,503.0,20.0,503.0,23646.102143595042,479.19999999999993,48.099999999999994,179.01136363636363,35.030707825732016,39.14999999999989,0.0,15.423000000000025,0.8700000000000045,4.9050505050505055,88,23646.102143595042,503.0,20.0,503.0,23646.102143595042,479.19999999999993,48.099999999999994,179.01136363636363,35.030707825732016,39.14999999999989,0.0,15.423000000000025,0.8700000000000045,4.9050505050505055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a03:c100:f805::/48,260,2067290.068801773,3144.0,4.0,3144.0,2067290.0688017725,3108.15,67.85,1806.6653846153847,31050.690073278216,1416.879999999996,0.0,33.41799999999989,1.0689999999999968,31.675454545454546,244,2011891.6333478896,3144.0,4.0,3144.0,2011891.6333478896,3110.55,67.44999999999999,1913.6352459016393,60181.24889460258,2456.8799999999997,0.0,38.27000000000005,1.0,31.68676767676768,0.0,0.6516393442622951,0.38846153846153847,0.0,0.0,0.0,0.0,1.0
2a03:4000:6::/48,650,4692.5058556213025,1014.0,5.0,1014.0,4692.5058556213025,147.0,46.349999999999994,90.34461538461538,7199.235588613407,850.0,0.0,3.1389999999999936,1.0,10.131515151515151,3,,,,,,,,,,,,,,,,,1.0,,,,,
2a03:c100:fb03::/48,238,2113687.133394534,3140.0,2.0,3140.0,2113687.133394534,3102.0,57.55,1605.2268907563025,30601.14766172841,1250.72,0.07000000000016371,32.56199999999996,1.0570000000000561,31.592222222222222,223,2089616.4730841178,3140.0,2.0,3140.0,2089616.4730841178,3102.0,65.6,1707.5336322869955,61225.31360522394,2478.68,0.0,26.25999999999983,1.2200000000002547,31.593737373737373,0.0,0.5560538116591929,0.47478991596638653,0.0,0.0,0.0,0.004484304932735426,1.0
2a04:9546:1989::/48,13,19472.177514792904,411.0,5.0,411.0,19472.177514792904,403.79999999999995,9.0,109.23076923076923,36.23296822773189,22.680000000000234,0.0,22.679999999999836,0.2400000000000002,4.1454545454545455,13,19472.177514792904,411.0,5.0,411.0,19472.177514792904,403.79999999999995,9.0,109.23076923076923,36.23296822773189,22.680000000000234,0.0,22.679999999999836,0.2400000000000002,4.1454545454545455,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a03:c100:f10a::/48,131,148699.0525027679,3103.0,7.0,3103.0,148699.0525027679,494.5,47.5,226.96946564885496,36897.788135903975,1746.9999999999716,0.0,25.21999999999983,0.9000000000000041,31.254545454545458,130,149563.15289940825,3103.0,7.0,3103.0,149563.15289940828,494.95,49.749999999999986,228.43076923076924,37371.10396841108,1771.8999999999842,0.0,21.858000000000047,0.9300000000000068,31.255151515151514,0.0,0.046153846153846156,0.9541984732824428,0.0,0.0,0.0,0.0,1.0
2a03:c100:f70d::/48,152,1370192.7131232687,3123.0,4.0,3123.0,1370192.7131232687,3075.2999999999997,45.65,753.2236842105264,41358.126446485876,1981.5000000000277,0.0,22.473999999999624,1.2269999999999328,31.474141414141414,150,1382686.2888888887,3123.0,4.0,3123.0,1382686.2888888887,3076.7,45.349999999999994,761.9333333333333,60896.992014774,2472.0999999999995,0.0,22.605000000000047,1.350999999999999,31.475353535353534,0.0,0.22,0.7828947368421053,0.0,0.0,0.0,0.0,1.0
2001:8a0:ecb5::/48,214,19699.510437592802,530.0,8.0,530.0,19699.510437592802,465.35,49.0,153.77570093457945,89.26985664728107,62.39999999999992,0.0,23.425999999999753,1.0,5.237171717171718,172,22041.73833829096,530.0,15.0,530.0,22041.73833829096,478.1499999999999,49.65,170.49418604651163,79.08636455463733,57.81000000000029,0.0,20.348999999999908,0.7100000000000037,5.13030303030303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
2001:41d0:a::/48,9793,37869.10291897583,3201.0,1.0,3201.0,37869.102918975834,128.0,39.0,89.05636679260697,93301.5629017447,3056.0,1.0,2.0999999999999943,1.0,32.18181818181818,53,1785601.7208971162,3170.0,15.0,3170.0,1785601.7208971162,3145.0,72.8,2286.5283018867926,41455.983751535554,1506.4399999999987,0.0,9.984000000000092,0.5199999999999818,31.94141414141414,0.0,0.0,0.9948943122638619,0.0,0.9433962264150944,0.0,0.0,
2a03:c100:fb32::/48,48,1318908.2912326388,3118.0,8.0,3118.0,1318908.2912326388,3070.3,46.05,685.1458333333334,27502.1514433425,1190.979999999997,0.0,30.6139999999999,0.47000000000000597,31.4569696969697,48,1318908.2912326388,3118.0,8.0,3118.0,1318908.2912326388,3070.3,46.05,685.1458333333334,27502.1514433425,1190.979999999997,0.0,30.6139999999999,0.47000000000000597,31.4569696969697,0.0,0.20833333333333334,0.7916666666666666,0.0,0.0,0.0,0.0,1.0
2a00:1028:96d5::/48,1721,1965574.4090226316,3441.0,1.0,3441.0,1965574.4090226316,3098.0,35.0,1035.6902963393377,83089.42868686868,2870.6000000000004,0.0,5.820000000000163,1.0,34.666666666666664,567,157884.91134688896,3429.0,0.0,3429.0,157884.91134688896,3101.0,3007.0,2996.768959435626,85624.77668450167,2915.44,0.0,3.991999999999852,0.6599999999998545,33.96767676767677,0.0,0.05114638447971781,0.6722835560720511,0.0,0.0,0.0,0.9435626102292769,1.0
2a04:9546:19c4::/48,20,26516.510000000002,457.0,18.0,457.0,26516.510000000002,452.25,45.95,177.7,56.72465193347618,33.25000000000023,0.0,15.476999999999979,0.37999999999999545,4.581616161616162,20,26516.510000000002,457.0,18.0,457.0,26516.510000000002,452.25,45.95,177.7,56.72465193347618,33.25000000000023,0.0,15.476999999999979,0.37999999999999545,4.581616161616162,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a01:4f8:c2c::/48,46415,12677.720436083267,3435.0,2.0,3435.0,12677.720436083267,145.0,48.0,91.99545405580092,105837.5260976635,3255.0,1.0,4.099999999999994,1.0,34.474747474747474,68,1367958.613105537,3395.0,3.0,3395.0,1367958.613105537,3192.25,92.19999999999997,2568.779411764706,42984.8725991633,1754.8299999999983,0.0,16.78600000000012,0.6700000000000728,34.27262626262626,0.014705882352941176,0.0,0.9995691048152537,0.0,0.17647058823529413,0.029411764705882353,0.07352941176470588,
2a02:6d40:30fc::/48,93,20599.556249277364,518.0,3.0,518.0,20599.556249277364,458.99999999999994,46.199999999999996,163.94623655913978,54.78092570145892,54.639999999999816,0.0,16.748000000000022,0.7079999999999913,5.204444444444444,91,20592.54172201426,518.0,3.0,518.0,20592.54172201426,459.5,50.5,167.0879120879121,46.05280277522703,38.40000000000009,0.0,18.910000000000093,0.7699999999999988,5.2050505050505045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
2001:1711:fa50::/48,368,1173882.9521429003,3433.0,3.0,3433.0,1173882.9521429003,3124.65,265.84999999999957,2605.959239130435,75045.14217447196,2728.5900000000006,0.0,10.920999999999966,0.8269999999999982,34.488181818181815,368,1173882.9521429003,3433.0,3.0,3433.0,1173882.9521429003,3124.65,265.84999999999957,2605.959239130435,75045.14217447196,2728.5900000000006,0.0,10.920999999999966,0.8269999999999982,34.488181818181815,0.0,0.15217391304347827,0.8478260869565217,0.0,0.0,0.0,0.0,1.0
2a01:4f8:1c1e::/48,31678,8076.368746016851,3261.0,4.0,3261.0,8076.368746016851,143.0,46.0,88.91426226403182,94943.3900966024,3083.0,1.0,3.1999999999999886,1.0,32.72727272727273,23,409690.42722117197,3211.0,3055.0,3211.0,409690.42722117197,3202.3,3073.7,2994.913043478261,14400.39163489439,672.1000000000004,0.4399999999995998,5.940000000000055,0.6599999999998545,25.645454545454545,0.043478260869565216,0.0,0.9996527558557989,0.0,0.43478260869565216,0.0,0.0,
2a04:9546:1928::/48,18,14440.111111111106,483.0,7.0,483.0,14440.111111111115,295.99999999999966,20.249999999999996,114.33333333333333,77.21649864299565,37.40000000000043,0.3399999999999892,33.54799999999963,0.8499999999999996,4.866767676767677,18,14440.111111111106,483.0,7.0,483.0,14440.111111111115,295.99999999999966,20.249999999999996,114.33333333333333,77.21649864299565,37.40000000000043,0.3399999999999892,33.54799999999963,0.8499999999999996,4.866767676767677,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2a04:9546:19bc::/48,18,21002.098765432096,462.0,26.0,462.0,21002.0987654321,422.04999999999995,32.55,147.88888888888889,25.209854504642426,17.680000000000177,0.0,15.538000000000146,0.3400000000000034,4.6220202020202015,18,21002.098765432096,462.0,26.0,462.0,21002.0987654321,422.04999999999995,32.55,147.88888888888889,25.209854504642426,17.680000000000177,0.0,15.538000000000146,0.3400000000000034,4.6220202020202015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
