subnet,count,variance,range,min_diff,max_diff,variance_diff,95th_diff,5th_diff,mean_diff,variance_diff_p,max_diff_p,min_diff_p,95th_diff_p,5th_diff_p,mean_diff_p,count_type_1_or_3,variance_type_1_or_3,range_type_1_or_3,min_diff_type_1_or_3,max_diff_type_1_or_3,variance_diff_type_1_or_3,95th_diff_type_1_or_3,5th_diff_type_1_or_3,mean_diff_type_1_or_3,variance_diff_p_type_1_or_3,max_diff_p_type_1_or_3,min_diff_p_type_1_or_3,95th_diff_p_type_1_or_3,5th_diff_p_type_1_or_3,mean_diff_p_type_1_or_3,iid_macderived_ratio,iid_really_macderived_ratio,iid_lowbyte_ratio,iid_embeddedipv4_32_ratio,iid_embeddedipv4_64_ratio,iid_pattern_bytes_ratio,iid_random_ratio,iid_really_macderived_over_total_ratio
2001:999:584::/48,20736,56592126.92150667,504361.0,4.0,504361.0,56592126.92150667,3807.0,309.0,1582.5337577160494,2482321606.4871902,498309.05,11.0,110.98999999999955,12.0,5093.757575757576,20700,56687981.3492461,504361.0,4.0,504361.0,56687981.3492461,3807.0499999999993,311.0,1584.606231884058,2482310449.744138,498307.99,10.0,112.02599999999889,12.0,5093.757575757576,0.13376811594202898,0.004541062801932367,0.001736111111111111,0.0,0.0,0.0,0.8616908212560387,0.032832692979392245
2001:44c8:4025::/48,9432,156873958.21037492,803464.0,0.0,803464.0,156873958.21037492,3545.0,230.0,1502.2951653944021,6239646384.019783,790050.1299999999,5.079999999999927,208.69899999999944,7.0,8115.282828282829,9430,156906960.7860771,803464.0,0.0,803464.0,156906960.7860771,3545.0,230.0,1502.5338282078474,6239606554.6301365,790047.6700000002,5.0,208.68699999999916,7.0,8115.282828282829,0.09936373276776246,0.0,0.00021204410517387616,0.0,0.0,0.6425238600212089,0.2581124072110286,0.0
2803:2d60:1055::/48,7760,216921965.28705743,649986.0,6.0,649986.0,216921965.28705743,4365.0,182.8499999999999,2311.0896907216493,3918803490.2789116,626145.4,7.0,394.60399999999777,9.0,6565.141414141414,7760,216921965.28705743,649986.0,6.0,649986.0,216921965.28705743,4365.0,182.8499999999999,2311.0896907216493,3918803490.2789116,626145.4,7.0,394.60399999999777,9.0,6565.141414141414,0.10992268041237113,0.0,0.0,0.0023195876288659794,0.0,0.7375,0.15025773195876288,0.0
2402:3a80:1878::/48,5758,39426250.22159102,287168.0,6.0,287168.0,39426250.22159102,3438.449999999999,217.54999999999995,1299.97030218826,769485025.5601851,277461.70999999996,6.57000000000005,429.18399999999673,8.679000000000018,2900.176060606061,5758,39426250.22159102,287168.0,6.0,287168.0,39426250.22159102,3438.449999999999,217.54999999999995,1299.97030218826,769485025.5601851,277461.70999999996,6.57000000000005,429.18399999999673,8.679000000000018,2900.176060606061,0.12348037513025356,0.0,0.0,0.005731156651615144,0.0001736714136853074,0.6125390760680792,0.2580757207363668,0.0
2803:1800:11ce::/48,12495,211662857.54382625,987722.0,11.0,987722.0,211662857.54382625,3558.5999999999985,171.0,1586.7715886354542,9528540766.85734,976284.86,6.0,334.56400000000053,7.0,9976.545454545454,12495,211662857.54382625,987722.0,11.0,987722.0,211662857.54382625,3558.5999999999985,171.0,1586.7715886354542,9528540766.85734,976284.86,6.0,334.56400000000053,7.0,9976.545454545454,0.11788715486194477,8.003201280512204e-05,0.0,0.0,0.0,0.00784313725490196,0.8741896758703481,0.0006784260515603799
2405:3800:8ee::/48,9526,30868494.533973612,409335.0,9.0,409335.0,30868494.533973612,1790.0,204.0,903.2011337392399,1647871326.6204088,405992.5,8.0,51.99999999999994,9.34999999999984,4134.212121212121,397,68944053.9570582,158346.0,27.0,158346.0,68944053.9570582,3431.2,186.79999999999998,1450.1234256926953,229726585.8161447,151620.51999999996,1.8400000000000034,291.0839999999997,6.768000000000029,1599.0408080808081,0.7581863979848866,0.0,0.9595842956120092,0.0,0.0025188916876574307,0.0,0.20906801007556675,0.0
2001:d08:139e::/48,4184,64990953.92306848,376182.0,1.0,376182.0,64990953.92306848,3487.5499999999997,196.0,1499.1923996175908,1310401308.0883358,362072.55,6.100000000000136,320.7439999999947,8.8609999999999,3799.5353535353534,4183,65006179.98197933,376182.0,1.0,376182.0,65006179.98197933,3487.699999999999,196.0,1499.464977289027,1310395071.863489,362071.69999999995,6.400000000000091,321.47599999999466,8.77799999999994,3799.5353535353534,0.1216830026296916,0.0,0.0002390057361376673,0.0,0.0,0.0,0.8783169973703084,0.0
2001:44c8:450c::/48,12853,299701495.28391504,995203.0,17.0,995203.0,299701495.28391504,3622.0,227.0,1891.8251770014783,9605178519.648907,980225.0000000001,5.0,295.891999999997,6.820000000000164,10051.919191919193,12847,299840338.5270719,995203.0,17.0,995203.0,299840338.5270719,3622.0,227.0,1892.5486884097454,9604883962.007706,980210.0000000002,5.0,295.20400000000035,7.0,10051.919191919193,0.09379621701564568,0.0,0.000544619933089551,0.0,0.0,0.698995874523235,0.20713006927687397,0.0
2001:44c8:4442::/48,15872,745565232.8039038,3188411.0,4.0,3188411.0,745565232.8039038,3580.0,224.0,1569.0822202620968,100886885964.98941,3176544.94,5.0,256.8689999999963,7.0,32205.636363636364,15871,745612078.5215123,3188411.0,4.0,3188411.0,745612078.5215123,3580.0,224.0,1569.1730199735366,100886877013.99463,3176544.8,5.0,256.22999999999865,7.0,32205.636363636364,0.08758112280259593,0.0,6.300403225806451e-05,0.0,0.0,0.008506080272194568,0.9039127969252095,0.0
2a02:d247:5100::/48,18445,185815555.28722414,894253.0,3.0,894253.0,185815555.28722414,3548.5999999999985,211.0,1639.4146381133098,7762630047.172202,881209.6799999998,7.0,424.5840000000071,8.0,9032.363636363636,18445,185815555.28722414,894253.0,3.0,894253.0,185815555.28722414,3548.5999999999985,211.0,1639.4146381133098,7762630047.172202,881209.6799999998,7.0,424.5840000000071,8.0,9032.363636363636,0.1365681756573597,5.421523448088913e-05,0.0,0.0,0.00010843046896177825,0.01181892111683383,0.8514502575223638,0.0003968253968253968
2401:4900:416e::/48,2510,37210494.01329329,152849.0,7.0,152849.0,37210494.01329329,3501.0999999999995,211.0,1413.6131474103586,193517790.9879827,139112.1300000001,4.669999999999959,360.7159999999938,7.9910000000000085,1543.4435353535355,2510,37210494.01329329,152849.0,7.0,152849.0,37210494.01329329,3501.0999999999995,211.0,1413.6131474103586,193517790.9879827,139112.1300000001,4.669999999999959,360.7159999999938,7.9910000000000085,1543.4435353535355,0.13306772908366535,0.00039840637450199205,0.0,0.010358565737051793,0.0,0.5597609561752988,0.2964143426294821,0.0029850746268656717
2a02:b127:14::/48,16005,83826116.26119517,694258.0,9.0,694258.0,83826116.26119517,3691.0,212.0,1220.8699781318337,4724496007.342902,687447.04,6.0,197.40799999999888,9.0,7012.171313131314,16003,83836470.91778085,694258.0,9.0,694258.0,83836470.91778085,3691.0,212.0,1220.9931262888208,4724495719.675622,687447.02,6.0,197.60400000000007,9.0,7012.1715151515145,0.1580953571205399,0.0021246016371930265,0.00012496094970321776,0.0,6.248828344685372e-05,0.0,0.8397175529588202,0.01326053042121685
2401:4900:c89::/48,9595,77646860.20112415,498496.0,2.0,498496.0,77646860.20112415,3304.899999999998,229.0,1348.41771756123,2376008605.0626044,487534.22000000003,6.0,177.6559999999991,9.0,5034.858585858586,9593,77662770.76094827,498496.0,2.0,498496.0,77662770.76094827,3305.199999999999,229.0,1348.6576670488898,2376006058.241432,487533.96,6.0,177.80799999999934,8.98800000000001,5034.858585858586,0.05973105389346398,0.00020848535390388824,0.00020844189682126107,0.0035442510163661003,0.00020848535390388824,0.679036797664964,0.2572709267173981,0.0034782608695652175
2001:44c8:4502::/48,13082,84147463.78904068,395996.0,1.0,395996.0,84147463.78904068,3602.8499999999967,208.0,1591.7246598379452,1435243329.3120067,378904.48,5.0,427.1719999999989,7.0,3999.4848484848485,13076,84185266.78539197,395996.0,1.0,395996.0,84185266.78539197,3603.25,208.0,1592.3306056898134,1435237926.706841,378904.0,5.0,422.8249999999987,6.925,3999.4848484848485,0.09643621902722545,0.0,0.00045864546705396726,0.0,0.00015295197308045274,0.6907311104313245,0.21267971856836954,0.0
2a02:9130:80b2::/48,19481,302815909.7204564,1764243.0,8.0,1764243.0,302815909.7204564,3701.0,241.0,1423.5012063035779,30910941092.10374,1758299.6,7.0,352.5599999999986,8.0,17820.010101010103,19476,302893380.6611031,1764243.0,8.0,1764243.0,302893380.6611031,3701.5,241.0,1423.763606490039,30910937529.968334,1758299.5,7.0,352.1249999999987,8.0,17820.010101010103,0.09632368042719244,5.1345245430273155e-05,0.00025666033571171914,0.0,0.00020538098172109262,0.0,0.9034195933456562,0.0005327650506126798
2409:40c0:1068::/48,7664,17134730.105077017,174440.0,1.0,174440.0,17134730.105077017,3497.8499999999995,188.45000000000005,1138.838987473904,269024476.1128696,164069.24,5.0,447.3989999999976,6.202000000000134,1761.52898989899,7664,17134730.105077017,174440.0,1.0,174440.0,17134730.105077017,3497.8499999999995,188.45000000000005,1138.838987473904,269024476.1128696,164069.24,5.0,447.3989999999976,6.202000000000134,1761.52898989899,0.3003653444676409,0.0,0.00013048016701461377,0.0,0.0,0.5816805845511482,0.11782359081419624,0.0
2001:44c8:40e2::/48,6446,103693147.23242804,499238.0,2.0,499238.0,103693147.23242804,3502.75,220.0,1381.2600062053987,2372622353.8821397,487182.35,5.0,247.3450000000013,7.0,5042.359090909091,6443,103740993.86543125,499238.0,2.0,499238.0,103740993.86543125,3502.8999999999996,220.0,1381.7038646593203,2372563453.7676563,487176.26,5.0,248.60199999999816,6.945999999999981,5042.359393939394,0.11966475244451343,0.0,0.0004654049022649705,0.0,0.0,0.0,0.8803352475554865,0.0
2402:1980:82f0::/48,3978,27688842.48652088,258475.0,0.0,258475.0,27688842.48652088,1731.1499999999996,233.54999999999995,930.9002011060835,644797821.6330873,253976.55,7.0,54.00400000000035,8.922000000000072,2610.325555555555,211,492637224.3130207,258442.0,13.0,258442.0,492637224.3130207,3655.0,256.5,4109.649289099526,295979730.2130211,147062.69999999995,2.0,840.9699999999946,8.330000000000013,2610.330303030303,0.6919431279620853,0.0,0.9487179487179487,0.0,0.0,0.0,0.27488151658767773,0.0
2402:1980:82f4::/48,4921,1582114.043351479,32512.0,9.0,32512.0,1582114.043351479,1770.0,250.0,835.0339361918309,7665996.927897151,27643.199999999993,6.0,55.39999999999969,9.0,327.77575757575755,247,10413649.736268423,28155.0,22.0,28155.0,10413649.736268423,3795.7999999999993,208.6,1484.906882591093,1975684.0847058175,11174.68000000005,1.0,637.0680000000009,4.8719999999999795,283.9050505050505,0.6882591093117408,0.0,0.9522454785612681,0.0,0.0,0.0,0.2631578947368421,0.0
2402:1980:8310::/48,6300,1409216.5193514433,28988.0,1.0,28988.0,1409216.519351443,1783.0999999999985,272.0,927.3684126984127,6097276.6893787505,24623.12999999994,8.199999999999818,35.581000000000735,11.0,292.1010101010101,124,14777944.656347556,28901.0,0.0,28901.0,14777944.656347556,3403.25,174.2,1640.1451612903227,2223861.882977436,10778.10000000002,1.9099999999999682,784.9399999999994,6.185000000000059,291.91767676767677,0.6693548387096774,0.0,0.9807936507936508,0.0,0.0,0.0,0.3064516129032258,0.0
2405:8d40:4440::/48,6050,109027673.97501159,547148.0,5.0,547148.0,109027673.97501159,3685.6500000000005,160.0,1820.8127272727272,2777050959.189864,527045.8599999998,6.0,496.9420000000019,7.531999999999993,5526.404040404041,6049,109045189.48276486,547148.0,5.0,547148.0,109045189.48276486,3685.7999999999984,160.19999999999993,1821.1026615969581,2776914362.3489203,527032.7200000007,6.0,495.98399999999833,7.623999999999978,5526.404040404041,0.23557612828566704,0.0,0.0008264462809917355,0.0,0.0,0.0,0.7637626053893205,0.0
2001:44c8:4649::/48,13314,413812573.3887666,1340325.0,1.0,1340325.0,413812573.3887666,3609.0,231.0,1869.22314856542,17540480316.564003,1324600.6400000001,6.0,335.6709999999979,7.0,13538.171717171717,13310,413936095.38820195,1340325.0,1.0,1340325.0,413936095.38820195,3609.0,231.0,1869.724117205109,17540450117.257984,1324599.52,6.0,336.2029999999976,7.0,13538.171717171717,0.09887302779864764,0.0,0.0003004356316659156,0.0,0.00015026296018031557,0.698572501878287,0.20240420736288506,0.0
2001:44c8:4140::/48,16176,95726651.35740703,478325.0,1.0,478325.0,95726651.35740703,3574.25,221.0,1475.9537586547972,2150135934.6923785,463788.25,5.0,221.32499999999916,6.5,4831.121212121212,16168,95773309.33514039,478325.0,1.0,478325.0,95773309.33514039,3574.6499999999996,221.0,1476.5426768926275,2150057055.2343073,463779.69,5.0,219.92200000000284,6.175,4831.121212121212,0.08887926768926274,0.0,0.0004945598417408506,0.0,0.00012370113805047008,0.008040573973280554,0.9029564571994062,0.0
2001:999:70d::/48,4445,50259002.76412962,324841.0,15.0,324841.0,50259002.76412962,3710.000000000002,322.0,1453.461192350956,1008871065.789365,317697.0399999999,8.440000000000055,133.64800000000295,11.0,3280.399595959596,4432,50402313.55528183,324841.0,15.0,324841.0,50402313.55528183,3712.45,323.0,1456.9050090252708,1008733998.4024868,317675.4600000001,8.430000000000291,135.80199999999934,10.947000000000013,3280.3908080808083,0.13402527075812273,0.00631768953068592,0.002924634420697413,0.0,0.0,0.0,0.8596570397111913,0.04501607717041801
2402:1980:2c5::/48,2008,1055349.4516426343,18692.0,12.0,18692.0,1055349.4516426346,1791.0,245.0,840.343625498008,1806830.2742234045,13263.999999999993,5.0,51.05799999999951,8.84799999999999,188.26262626262627,126,2883617.102040813,14635.0,15.0,14635.0,2883617.102040813,3812.75,245.25,1194.5714285714287,630641.1765381084,7586.75,2.5,284.94999999999936,5.5,147.59848484848484,0.7142857142857143,0.0,0.9402390438247012,0.0,0.0,0.0,0.23809523809523808,0.0
2803:c800:40d7::/48,19227,1524905511.8621695,4300517.0,1.0,4300517.0,1524905511.8621695,3355.0,177.0,2523.7687626774846,183058402992.6747,4278949.96,6.9399999999996,475.1919999999953,8.976000000000022,43439.17171717172,19227,1524905511.8621695,4300517.0,1.0,4300517.0,1524905511.8621695,3355.0,177.0,2523.7687626774846,183058402992.6747,4278949.96,6.9399999999996,475.1919999999953,8.976000000000022,43439.17171717172,0.08030373953294846,0.0,0.0,0.0,0.0003120611639881417,0.7637696988609768,0.15561450044208666,0.0
2409:40e5:9c::/48,13917,285060094.8656544,1378165.0,5.0,1378165.0,285060094.8656544,3764.0,235.0,1889.916648703025,18540005337.402626,1361828.04,6.0,659.9439999999971,8.0,13920.232323232323,13917,285060094.8656544,1378165.0,5.0,1378165.0,285060094.8656544,3764.0,235.0,1889.916648703025,18540005337.402626,1361828.04,6.0,659.9439999999971,8.0,13920.232323232323,0.2769274987425451,0.0,0.0,7.185456635769203e-05,0.00014370913271538407,0.6333980024430552,0.08945893511532658,0.0
2001:44c8:44ff::/48,7731,149594886.05528915,847302.0,9.0,847302.0,149594886.05528915,994.0,201.0,963.8882421420257,7114393952.469053,843548.1,6.0,60.279999999999305,7.0,8558.239393939393,342,181029930.29431283,188188.0,13.0,188188.0,181029930.29431283,3584.9999999999986,199.45,2404.33918128655,191163132.6355217,133655.27000000066,1.759999999999991,566.2399999999973,5.337999999999937,1900.5573737373736,0.827485380116959,0.0,0.9579614538869486,0.0,0.0,0.0,0.12280701754385964,0.0
2001:44c8:4026::/48,9243,63278864.247142464,471145.0,20.0,471145.0,63278864.247142464,3581.8999999999996,236.0,1309.9527209780374,2106984583.2815435,459111.92,5.0,269.5999999999975,7.0,4758.404040404041,9243,63278864.247142464,471145.0,20.0,471145.0,63278864.247142464,3581.8999999999996,236.0,1309.9527209780374,2106984583.2815435,459111.92,5.0,269.5999999999975,7.0,4758.404040404041,0.10148220274802554,0.0,0.00010818998160770312,0.0,0.0,0.6346424321107865,0.2637671751595802,0.0
2409:40f4:8::/48,14694,2040814101.994073,5138950.0,3.0,5138950.0,2040814101.994073,3608.699999999997,220.0,1987.4357560909214,262723014835.49097,5126040.73,6.0,413.1389999999981,7.0,51907.97040404041,14694,2040814101.994073,5138950.0,3.0,5138950.0,2040814101.994073,3608.699999999997,220.0,1987.4357560909214,262723014835.49097,5126040.73,6.0,413.1389999999981,7.0,51907.97040404041,0.31631958622567036,0.0,6.805498843065197e-05,6.805498843065197e-05,0.0,0.5762215870423302,0.10732271675513815,0.0
2804:389:8109::/48,9683,272443315.08730775,840151.0,2.0,840151.0,272443315.08730775,4939.699999999999,200.0,2026.6114840442012,6838833875.12988,827115.8999999997,7.0,429.2960000000056,9.0,8485.858585858587,9681,272498803.868329,840151.0,2.0,840151.0,272498803.868329,4940.0,200.0,2027.016733808491,6838504185.357034,827095.9999999993,7.0,429.1599999999974,9.0,8485.850505050506,0.11393451089763454,0.0,0.00020654755757513167,0.0,0.00010329511414110113,0.6767895878524945,0.20917260613572977,0.0
2001:268:9afa::/48,8956,526954.4146536639,19925.0,2.0,19925.0,526954.4146536639,1791.25,287.0,919.8910227780259,2674486.2676711557,16363.099999999999,9.0,47.100000000001636,12.84499999999988,200.55555555555554,8956,526954.4146536639,19925.0,2.0,19925.0,526954.4146536639,1791.25,287.0,919.8910227780259,2674486.2676711557,16363.099999999999,9.0,47.100000000001636,12.84499999999988,200.55555555555554,0.2730013398838767,0.0,0.0,0.0022331397945511387,0.00011165698972755694,0.2839437248771773,0.4407101384546673,0.0
2001:44c8:44f2::/48,7779,191545929.94877174,1074550.0,1.0,1074550.0,191545929.94877174,1013.2999999999984,189.0,937.9061576038051,11465340555.770906,1070854.12,5.0,74.13999999999832,7.0,10853.757575757576,407,157732357.4673315,234729.0,5.0,234729.0,157732357.4673315,3436.9,153.0,1827.7739557739558,422881929.40258175,204934.06000000006,2.67999999999995,534.6739999999977,5.24200000000003,2370.787272727273,0.7985257985257985,0.0,0.9514076359429232,0.0,0.007371007371007371,0.0,0.12285012285012285,0.0
2402:1980:2f7::/48,3979,21558091.032594346,176322.0,0.0,176322.0,21558091.032594346,1752.0,240.0,947.4290022618749,292425476.31787544,171050.78,6.039999999999964,55.40199999999969,9.0,1780.4848484848485,231,238648195.5540939,176317.0,32.0,176317.0,238648195.5540939,5785.0,269.0,3035.995670995671,216501316.85242355,146805.10000000012,1.3000000000000114,917.9900000000014,6.669999999999879,1780.4989898989897,0.6536796536796536,0.0,0.9449610454888163,0.0,0.0,0.0,0.2943722943722944,0.0
2a02:2378:1225::/48,5715,200669135.37381813,903409.0,5.0,903409.0,200669135.37381813,2953.3,291.0,1585.6516185476814,8015261673.041399,895399.56,9.5,365.42800000000096,13.09799999999991,9124.59595959596,109,777035.9925932157,5639.0,23.0,5639.0,777035.9925932158,2557.399999999993,199.6,885.4770642201835,52238.97844024075,2109.16,1.9599999999999795,117.08800000000132,4.468000000000012,56.72404040404041,0.2018348623853211,0.0,0.9867016622922135,0.0,0.0,0.0,0.4954128440366973,0.0
2400:9800:131::/48,7973,16527752.111425672,139478.0,6.0,139478.0,16527752.111425672,3442.3999999999996,151.0,986.2039382917346,172268439.97645536,131268.36000000002,4.0,203.7679999999964,6.0,1408.5050505050506,7973,16527752.111425672,139478.0,6.0,139478.0,16527752.111425672,3442.3999999999996,151.0,986.2039382917346,172268439.97645536,131268.36000000002,4.0,203.7679999999964,6.0,1408.5050505050506,0.10221999247460178,0.0003762699109494544,0.0,0.0,0.0,0.7322212467076383,0.16518249090681048,0.003667481662591687
2001:44c8:4286::/48,16779,226123749.3254409,1520607.0,3.0,1520607.0,226123749.3254409,3564.0,221.0,1593.0120388580965,22706816969.30285,1507071.46,5.0,218.4999999999998,6.0,15359.212121212122,16775,226177252.41189566,1520607.0,3.0,1520607.0,226177252.41189566,3564.0,221.0,1593.325603576751,22706747761.195515,1507069.1800000002,5.0,218.21200000000007,6.0,15359.212121212122,0.08584202682563338,0.0,0.00023839322963227844,0.0,0.0011326378539493294,0.055558867362146054,0.8574664679582712,0.0
2405:3800:85e::/48,9702,3227788.490288569,69014.0,3.0,69014.0,3227788.490288569,1822.0,197.0,845.0675118532262,43055600.878643736,65642.1,7.269999999999982,53.49999999999997,10.0,696.6868686868687,382,44173944.42581755,64758.0,1.0,64758.0,44173944.42581755,3439.5499999999993,146.6,1756.2068062827225,18154936.508697603,40085.69,3.5700000000000003,525.227999999999,7.816999999999979,653.7835353535354,0.7670157068062827,0.0,0.9618635332921047,0.0,0.0,0.0,0.20157068062827224,0.0
2001:44c8:4173::/48,9255,179644591.32347083,1070235.0,5.0,1070235.0,179644591.32347083,3534.2999999999993,216.0,1446.9739600216099,11166784277.235756,1056889.7,6.0,190.96399999999946,6.867999999999529,10810.040404040405,9252,179702438.00989655,1070235.0,5.0,1070235.0,179702438.00989655,3534.449999999999,216.0,1447.3299827064418,11166747844.580425,1056888.05,5.170000000000073,190.9159999999995,6.817999999999938,10810.040404040405,0.0959792477302205,0.0,0.0004321988114532685,0.0,0.00010808473843493298,0.6371595330739299,0.2666450497189797,0.0
2001:44c8:4612::/48,15901,152072347.19472158,604621.0,1.0,604621.0,152072347.19472158,3569.0,209.0,1721.6632916168794,3450074661.549026,587477.0,5.0,300.49999999999943,7.0,6106.80808080808,15896,152119594.50435597,604621.0,1.0,604621.0,152119594.50435597,3569.25,209.0,1722.092413185707,3449931025.3156447,587464.7500000002,5.0,303.0599999999944,6.910000000000218,6106.80808080808,0.10122043281328637,6.290890790135883e-05,0.00031444563235016664,0.0,0.0016985405133366884,0.6986034222445898,0.19841469552088575,0.0006211180124223603
2409:40e1:1078::/48,20117,323340195.36426264,1427931.0,1.0,1427931.0,323340195.36426264,3604.2000000000007,212.0,1755.6987125316896,19952461019.991787,1412736.08,6.0,540.551999999988,7.0,14422.968080808081,20115,323372137.1211302,1427931.0,1.0,1427931.0,323372137.1211302,3604.2999999999993,212.0,1755.841014168531,19952382564.859406,1412733.3199999998,6.0,541.2159999999966,7.0,14422.968282828282,0.29619686800894857,0.0,9.94184023462743e-05,0.0003479990057171265,0.0,0.6317673378076063,0.07168779517772807,0.0
2803:1800:4010::/48,12892,75236595.67618032,669948.0,2.0,669948.0,75236595.67618032,3451.449999999999,155.0,1218.5540645361464,4388499480.486772,662559.02,5.0,222.99900000000002,7.0,6766.798888888889,12892,75236595.67618032,669948.0,2.0,669948.0,75236595.67618032,3451.449999999999,155.0,1218.5540645361464,4388499480.486772,662559.02,5.0,222.99900000000002,7.0,6766.798888888889,0.11549798324542351,0.0,0.0,0.0,0.0,0.0,0.8845020167545765,0.0
2001:44c8:4510::/48,16298,63869131.66039805,308633.0,0.0,308633.0,63869131.66039805,3549.0,217.0,1382.4268008344582,873315830.2033051,295565.73,5.0,193.8870000000002,6.699999999999999,3117.090909090909,16292,63892187.31055632,308633.0,0.0,308633.0,63892187.31055632,3549.0,217.0,1382.8376503805548,873312395.3704102,295565.19,5.0,194.11699999999936,7.0,3117.0817171717176,0.08648416400687454,0.0,0.00036814333046999634,0.0,0.0,0.6615516818070218,0.25196415418610363,0.0
2001:44c8:4500::/48,13085,192414082.64773712,644149.0,1.0,644149.0,192414082.64773712,3619.7999999999993,215.0,1912.8729079098205,3906305105.7852154,625126.4400000001,5.0,327.33999999999526,7.0,6505.969696969697,13080,192486595.15840343,644149.0,1.0,644149.0,192486595.15840343,3620.0999999999985,215.8499999999999,1913.5024464831804,3905968933.2680473,625099.3900000005,5.0,329.1409999999944,7.0,6505.969696969697,0.09579510703363914,0.0,0.00038211692777990065,0.0,7.64525993883792e-05,0.6878440366972477,0.21628440366972476,0.0
2404:3100:100a::/48,8489,560791143.63615,1251442.0,7.0,1251442.0,560791143.63615,3808.5999999999967,214.0,2384.4893391447754,15143892557.833311,1230813.96,6.0,499.3759999999958,8.0,12640.333333333334,8489,560791143.63615,1251442.0,7.0,1251442.0,560791143.63615,3808.5999999999967,214.0,2384.4893391447754,15143892557.833311,1230813.96,6.0,499.3759999999958,8.0,12640.333333333334,0.17092708210625515,0.0,0.00011779950524207798,0.0,0.0,0.6921898928024502,0.13676522558605253,0.0
2a00:5400:f002::/48,21742,113962153.50779498,697422.0,4.0,697422.0,113962153.50779498,4548.800000000003,189.0,2002.3134026308528,4543414946.446587,674206.35,6.0,623.2680000000109,7.0,7044.10101010101,21739,113977457.21059434,697422.0,4.0,697422.0,113977457.21059434,4549.999999999985,189.0,2002.554947329684,4543400804.679123,674205.3,6.0,623.6039999999957,7.0,7044.10101010101,0.16909701458208748,0.0,0.00013798178640419466,0.0,0.00018400110400662405,0.007590045540273242,0.8231289387736327,0.0
2001:44c8:4606::/48,14850,182988844.39499864,721329.0,4.0,721329.0,182988844.39499864,3605.5499999999993,218.0,1783.1944107744107,4978148304.546889,705696.9099999999,5.0,338.04399999999725,7.0,7285.606060606061,14849,183001044.19824496,721329.0,4.0,721329.0,183001044.19824496,3605.5999999999985,218.0,1783.285608458482,4978111677.616688,705694.3199999998,5.0,338.1880000000004,7.0,7285.606060606061,0.0962354367297461,0.0,6.734006734006734e-05,0.0,0.0018183042629133276,0.7010573102565829,0.20088894875075763,0.0
2804:18:6847::/48,7036,3775416975.8745613,3887655.0,8.0,3887655.0,3775416975.8745613,3918.0,189.0,4885.770181921546,144465000549.21936,3801349.55,5.0,641.2599999999995,7.210000000000127,39268.77777777778,7036,3775416975.8745613,3887655.0,8.0,3887655.0,3775416975.8745613,3918.0,189.0,4885.770181921546,144465000549.21936,3801349.55,5.0,641.2599999999995,7.210000000000127,39268.77777777778,0.07660602615122229,0.0001421262080727686,0.0009948834565093804,0.0,0.0001421262080727686,0.7120523024445707,0.21006253553155202,0.001851851851851852
2a02:9b0:404e::/48,1615,111113198.36275087,280468.0,39.0,280468.0,111113198.36275087,4898.999999999998,200.0,2363.5343653250775,631718341.5386072,251074.26,5.0,479.10399999999447,7.927999999999992,2832.402626262626,1615,111113198.36275087,280468.0,39.0,280468.0,111113198.36275087,4898.999999999998,200.0,2363.5343653250775,631718341.5386072,251074.26,5.0,479.10399999999447,7.927999999999992,2832.402626262626,0.09659442724458205,0.0,0.0,0.0,0.0,0.0,0.903405572755418,0.0
2001:44c8:4022::/48,9304,60222538.99552061,261972.0,0.0,261972.0,60222538.99552061,3568.0,227.0,1383.1859415305246,619449733.5669986,248895.33000000002,5.979999999999563,215.22399999999777,7.0,2645.7070707070707,9301,60241553.31923424,261972.0,0.0,261972.0,60241553.31923424,3568.0,227.0,1383.5475755295129,619448135.4192429,248895.0,5.0,214.89999999999893,7.0,2645.7070707070707,0.09590366627244383,0.0,0.00032244196044711954,0.0,0.00010751532093323298,0.6284270508547468,0.27556176755187617,0.0
2a00:1fa0:8230::/48,21582,904011041.9214536,3605954.0,2.0,3605954.0,904011041.9214536,3187.9500000000007,167.0,1486.540079696043,129529233017.96297,3599267.49,5.0,287.7250000000009,7.0,36423.333333333336,21582,904011041.9214536,3605954.0,2.0,3605954.0,904011041.9214536,3187.9500000000007,167.0,1486.540079696043,129529233017.96297,3599267.49,5.0,287.7250000000009,7.0,36423.333333333336,0.13288851820961914,4.633490872022982e-05,0.0,0.0,0.0,0.00027800945232137893,0.8667871374293392,0.0003485535029627048
2001:999:230::/48,20582,146539142.93537232,1299751.0,4.0,1299751.0,146539142.93537232,3813.0,312.0,1638.2011952191235,16737444744.019993,1293855.77,11.0,96.89999999999995,13.0,13127.951414141413,20540,146835312.00174052,1299751.0,4.0,1299751.0,146835312.00174052,3815.0,313.0,1640.8270691333983,16737258404.049807,1293848.63,10.0,95.89999999999995,12.32899999999954,13127.949494949495,0.13334956183057448,0.0043330087633885106,0.0020406180157419105,9.737098344693281e-05,4.868549172346641e-05,0.0,0.8621713729308667,0.03147100424328147
